buyer_id,age,gender,annual_income_usd,city_type,daily_commute_km,number_of_cars_owned,current_car_type,charging_stations_near_home,charging_stations_near_work,home_charging_possible,environmental_concern_level,subsidy_available,range_anxiety_level,will_buy_ev,age_group
EV02084,34,Male,90469.0,Suburban,47.2,2,Hatchback,2,3,No,4,Yes,Medium,Yes,31-40
EV02085,59,Male,74075.0,Urban,5.0,3,SUV,6,14,No,5,Yes,Low,No,51-60
EV02086,62,Female,63813.0,Suburban,8.1,2,SUV,0,6,No,2,No,Medium,No,61-70
EV02087,32,Male,104581.0,Urban,17.3,1,Hatchback,9,4,No,1,Yes,Medium,No,31-40
EV02088,41,Male,77420.0,Suburban,33.6,2,Sedan,5,4,Yes,5,No,Low,No,41-50
EV02089,50,Female,51824.0,Suburban,19.1,1,SUV,0,3,Yes,4,Yes,Low,No,41-50
EV02090,43,Other,58311.0,Suburban,24.9,3,Sedan,3,6,Yes,5,Yes,Low,Yes,41-50
EV02091,42,Male,69572.0,Urban,78.0,1,Hatchback,3,19,No,3,Yes,Low,No,41-50
EV02092,33,Female,81515.0,Suburban,52.7,2,SUV,6,9,Yes,5,Yes,Low,No,31-40
EV02093,65,Male,92175.0,Suburban,25.6,1,Sedan,6,6,Yes,3,No,Low,No,61-70
EV02094,32,Female,79532.0,Urban,41.9,2,Hatchback,11,6,Yes,1,No,Low,No,31-40
EV02095,25,Male,119596.0,Suburban,5.0,1,Sedan,1,2,Yes,4,No,Low,No,18-30
EV02096,50,Female,66415.0,Suburban,46.5,1,Sedan,6,5,Yes,2,No,Low,No,41-50
EV02097,48,Female,92789.0,Urban,50.7,3,Sedan,10,4,Yes,3,No,Low,No,41-50
EV02098,49,Female,63386.0,Urban,59.1,1,Sedan,9,11,No,5,Yes,Low,No,41-50
EV02099,43,Male,95263.0,Suburban,40.2,2,SUV,6,9,Yes,2,Yes,Low,No,41-50
EV02100,44,Male,57360.0,Suburban,5.0,2,Hatchback,0,7,Yes,5,No,Low,No,41-50
EV02101,28,Male,136888.0,Urban,49.4,2,SUV,9,10,No,5,Yes,Medium,Yes,18-30
EV02102,32,Female,86491.0,Urban,18.4,1,Sedan,7,6,No,2,Yes,Low,No,31-40
EV02103,42,Female,48279.0,Rural,28.3,1,SUV,0,2,Yes,1,No,Low,No,41-50
EV02104,67,Male,106142.0,Rural,66.3,1,Hatchback,2,0,Yes,4,Yes,Low,Yes,61-70
EV02105,55,Male,126651.0,Suburban,12.4,2,Hatchback,3,5,Yes,1,Yes,Low,No,51-60
EV02106,50,Other,108524.0,Rural,105.2,1,Sedan,0,1,Yes,5,Yes,Low,Yes,41-50
EV02107,56,Female,145814.0,Urban,5.0,1,Sedan,7,12,No,5,Yes,Low,No,51-60
EV02108,33,Male,41430.0,Urban,5.0,1,Sedan,2,10,Yes,3,No,Low,No,31-40
EV02109,41,Male,68649.0,Urban,59.4,2,SUV,4,17,No,1,Yes,Low,No,41-50
EV02110,39,Male,38604.0,Rural,39.9,2,SUV,2,1,Yes,5,No,Low,No,31-40
EV02111,48,Female,91454.0,Urban,5.0,1,Sedan,10,12,Yes,1,Yes,Low,No,41-50
EV02112,61,Male,35654.0,Urban,84.6,2,Sedan,3,9,Yes,5,No,Low,No,61-70
EV02113,35,Male,78851.0,Urban,66.7,2,Sedan,5,13,No,3,Yes,Low,No,31-40
EV02114,31,Female,53193.0,Urban,59.5,2,SUV,13,17,Yes,5,No,Low,No,31-40
EV02115,44,Male,99969.0,Urban,10.9,2,SUV,3,4,No,2,No,Medium,No,41-50
EV02116,50,Female,103158.0,Rural,22.5,2,Sedan,0,3,Yes,4,No,Low,No,41-50
EV02117,39,Female,64384.0,Suburban,46.0,4,Sedan,1,7,Yes,3,Yes,Low,No,31-40
EV02118,26,Female,73009.0,Urban,51.0,1,Hatchback,2,7,No,3,Yes,High,No,18-30
EV02119,39,Female,111941.0,Urban,43.8,1,SUV,10,15,Yes,3,Yes,Low,No,31-40
EV02120,64,Male,88778.0,Suburban,55.1,2,Sedan,2,7,Yes,4,No,Low,No,61-70
EV02121,61,Male,73452.0,Suburban,25.1,3,Hatchback,4,2,Yes,4,Yes,Low,No,61-70
EV02122,41,Male,87561.0,Urban,5.0,1,Sedan,5,9,Yes,5,Yes,Low,Yes,41-50
EV02123,58,Female,143670.0,Urban,42.8,2,Sedan,9,18,No,3,Yes,Low,No,51-60
EV02124,27,Male,99619.0,Suburban,48.2,2,SUV,5,8,Yes,3,Yes,Low,No,18-30
EV02125,42,Male,103550.0,Suburban,47.1,2,Sedan,6,6,Yes,3,Yes,Low,No,41-50
EV02126,48,Male,79348.0,Urban,29.7,2,SUV,10,11,Yes,1,No,Low,No,41-50
EV02127,60,Female,49986.0,Rural,19.5,2,SUV,1,1,Yes,3,Yes,Low,No,51-60
EV02128,42,Female,35294.0,Urban,40.2,1,SUV,2,17,Yes,3,Yes,Low,No,41-50
EV02129,50,Male,87365.0,Suburban,31.1,2,SUV,1,8,Yes,5,No,Low,No,41-50
EV02130,43,Female,108989.0,Rural,50.1,3,Truck,1,0,Yes,1,No,Low,No,41-50
EV02131,30,Male,144795.0,Urban,5.0,1,SUV,14,8,Yes,1,Yes,Low,No,18-30
EV02132,46,Male,49390.0,Suburban,12.5,1,SUV,2,4,Yes,4,Yes,Low,No,41-50
EV02133,52,Male,113116.0,Rural,5.0,2,Sedan,2,0,Yes,5,Yes,Low,Yes,51-60
EV02134,45,Male,73151.0,Rural,92.1,2,Sedan,2,2,Yes,4,No,Low,No,41-50
EV02135,55,Female,30000.0,Urban,5.0,1,SUV,6,9,No,1,Yes,Low,No,51-60
EV02136,45,Male,96259.0,Urban,44.0,1,SUV,14,15,Yes,1,Yes,Low,No,41-50
EV02137,28,Male,102946.0,Rural,44.7,1,Sedan,2,2,Yes,1,Yes,Low,No,18-30
EV02138,66,Female,58937.0,Urban,14.0,2,SUV,10,16,Yes,1,Yes,Low,No,61-70
EV02139,26,Other,89280.0,Suburban,53.1,2,Sedan,1,4,Yes,4,Yes,Low,No,18-30
EV02140,67,Male,154369.0,Suburban,58.5,1,SUV,4,7,Yes,2,Yes,Low,No,61-70
EV02141,64,Female,92319.0,Urban,11.1,1,Sedan,3,17,No,1,Yes,Low,No,61-70
EV02142,40,Male,138132.0,Urban,89.6,2,Hatchback,13,15,Yes,3,Yes,Low,Yes,31-40
EV02143,58,Female,58127.0,Urban,40.8,1,SUV,10,15,Yes,2,Yes,Low,No,51-60
EV02144,31,Female,57546.0,Urban,53.9,2,SUV,6,17,No,3,Yes,Low,No,31-40
EV02145,29,Female,30000.0,Urban,40.2,1,Sedan,11,7,No,3,No,Low,No,18-30
EV02146,35,Other,45031.0,Urban,37.9,1,SUV,9,3,No,1,No,Low,No,31-40
EV02147,32,Male,101119.0,Suburban,5.0,2,Truck,0,9,Yes,4,No,Low,No,31-40
EV02148,65,Male,61670.0,Urban,65.5,3,SUV,13,7,No,1,Yes,Low,No,61-70
EV02149,52,Male,79415.0,Suburban,28.5,2,Truck,3,4,Yes,4,Yes,Low,No,51-60
EV02150,31,Male,30863.0,Rural,38.7,2,Sedan,1,0,Yes,1,No,Low,No,31-40
EV02151,49,Male,78348.0,Urban,26.7,1,Sedan,7,13,No,5,Yes,Low,Yes,41-50
EV02152,38,Female,79245.0,Rural,73.7,1,SUV,0,0,Yes,2,No,Low,No,31-40
EV02153,40,Male,79670.0,Urban,54.0,2,Sedan,7,10,No,1,Yes,Medium,No,31-40
EV02154,59,Female,39396.0,Suburban,6.9,1,SUV,2,4,Yes,5,Yes,Low,No,51-60
EV02155,40,Female,82945.0,Urban,65.8,1,SUV,13,8,No,2,Yes,Low,No,31-40
EV02156,28,Female,119054.0,Suburban,19.7,1,Hatchback,5,2,No,1,Yes,Medium,No,18-30
EV02157,43,Male,84708.0,Urban,32.8,1,Sedan,3,12,No,4,Yes,Low,No,41-50
EV02158,59,Female,114057.0,Urban,22.5,1,Sedan,9,13,No,5,Yes,Low,Yes,51-60
EV02159,57,Male,80222.0,Urban,79.7,1,SUV,8,11,No,3,Yes,Low,No,51-60
EV02160,46,Male,85469.0,Urban,20.8,2,Sedan,13,19,No,4,No,Low,No,41-50
EV02161,42,Female,92830.0,Urban,9.0,1,SUV,7,9,No,5,No,Medium,No,41-50
EV02162,68,Female,69432.0,Rural,74.0,1,Sedan,2,2,Yes,3,Yes,Low,No,61-70
EV02163,40,Female,92369.0,Suburban,32.2,2,Hatchback,2,2,Yes,1,No,Low,No,31-40
EV02164,35,Male,134829.0,Urban,60.8,3,Sedan,2,12,Yes,4,No,Low,No,31-40
EV02165,48,Female,30000.0,Urban,68.1,2,Truck,10,4,No,5,Yes,Low,No,41-50
EV02166,67,Other,81622.0,Urban,5.0,1,Sedan,4,11,Yes,5,Yes,Low,Yes,61-70
EV02167,68,Female,60520.0,Urban,67.9,1,Truck,13,17,No,2,Yes,Low,No,61-70
EV02168,32,Female,102042.0,Suburban,52.2,1,SUV,2,7,Yes,1,No,Low,No,31-40
EV02169,44,Female,133085.0,Suburban,93.0,2,Sedan,4,1,No,5,Yes,High,Yes,41-50
EV02170,34,Other,84708.0,Urban,85.9,1,SUV,13,4,Yes,3,No,Low,Yes,31-40
EV02171,27,Male,124186.0,Urban,70.3,1,SUV,5,9,No,3,Yes,Medium,No,18-30
EV02172,69,Male,134580.0,Urban,34.6,2,SUV,11,19,No,2,No,Medium,No,61-70
EV02173,41,Female,65478.0,Urban,87.6,3,SUV,5,7,No,1,No,Medium,No,41-50
EV02174,58,Male,89577.0,Urban,70.6,1,Sedan,3,5,No,2,No,Low,No,51-60
EV02175,57,Female,30000.0,Urban,32.7,2,SUV,11,19,No,3,No,Low,No,51-60
EV02176,57,Male,44513.0,Suburban,53.6,3,SUV,5,9,No,4,No,Medium,No,51-60
EV02177,47,Male,52167.0,Urban,10.1,4,Sedan,10,6,No,5,No,Medium,No,41-50
EV02178,66,Male,96704.0,Urban,44.6,1,Sedan,3,18,No,2,Yes,Low,No,61-70
EV02179,27,Female,88489.0,Suburban,5.0,1,Truck,5,2,No,2,Yes,Medium,No,18-30
EV02180,40,Male,30000.0,Urban,48.2,2,Truck,6,16,No,4,Yes,Low,No,31-40
EV02181,43,Male,81181.0,Urban,48.9,2,Sedan,5,18,No,3,No,Low,No,41-50
EV02182,55,Male,121819.0,Urban,12.7,3,Truck,10,7,No,1,No,Medium,No,51-60
EV02183,53,Male,30000.0,Rural,71.6,2,SUV,1,1,Yes,1,Yes,Low,No,51-60
EV02184,50,Female,139364.0,Suburban,39.6,1,SUV,5,9,Yes,5,No,Low,No,41-50
EV02185,25,Female,54743.0,Suburban,5.0,2,SUV,6,5,Yes,2,Yes,Low,No,18-30
EV02186,45,Female,112458.0,Urban,46.9,1,SUV,12,11,Yes,2,Yes,Low,No,41-50
EV02187,65,Male,30216.0,Urban,38.8,2,Truck,10,12,No,3,No,Low,No,61-70
EV02188,54,Male,30000.0,Rural,50.5,1,Sedan,2,2,Yes,1,Yes,Low,No,51-60
EV02189,47,Male,59602.0,Suburban,68.4,1,SUV,0,2,No,5,Yes,Medium,No,41-50
EV02190,54,Male,66417.0,Suburban,28.7,2,Sedan,4,7,Yes,1,No,Low,No,51-60
EV02191,55,Male,113525.0,Urban,29.5,1,Sedan,3,14,No,5,No,Medium,No,51-60
EV02192,46,Male,62633.0,Rural,107.3,2,SUV,0,0,Yes,5,No,Low,No,41-50
EV02193,52,Female,119120.0,Urban,15.1,2,SUV,3,4,No,1,No,Low,No,51-60
EV02194,66,Female,35867.0,Rural,28.7,1,Truck,2,1,Yes,3,No,Low,No,61-70
EV02195,26,Male,77431.0,Rural,50.6,3,Hatchback,0,3,Yes,1,Yes,Low,No,18-30
EV02196,59,Male,100074.0,Urban,58.4,1,SUV,14,8,Yes,1,No,Low,No,51-60
EV02197,34,Female,30000.0,Urban,5.0,3,Sedan,10,11,Yes,1,Yes,Low,No,31-40
EV02198,66,Female,112054.0,Suburban,37.4,1,Sedan,1,1,Yes,2,Yes,Low,No,61-70
EV02199,55,Male,36523.0,Urban,37.1,1,Hatchback,11,15,Yes,5,No,Low,No,51-60
EV02200,68,Female,91213.0,Urban,39.9,1,Sedan,14,9,Yes,5,Yes,Low,Yes,61-70
EV02201,60,Male,84681.0,Urban,9.8,4,SUV,5,15,Yes,2,No,Low,No,51-60
EV02202,66,Male,109091.0,Urban,60.9,1,Hatchback,13,4,No,2,Yes,Low,Yes,61-70
EV02203,43,Male,78357.0,Urban,5.0,2,Sedan,3,12,Yes,3,Yes,Low,No,41-50
EV02204,29,Female,57728.0,Urban,21.2,2,Sedan,14,6,No,1,No,Low,No,18-30
EV02205,26,Female,109717.0,Urban,8.0,1,Sedan,5,14,Yes,1,Yes,Low,No,18-30
EV02206,65,Female,94999.0,Urban,35.7,3,SUV,3,12,Yes,3,Yes,Low,No,61-70
EV02207,34,Male,48752.0,Urban,5.0,4,SUV,3,5,No,4,Yes,Medium,No,31-40
EV02208,40,Female,84708.0,Rural,34.7,2,Sedan,2,2,Yes,1,No,Low,No,31-40
EV02209,44,Female,105426.0,Urban,14.8,3,SUV,10,11,No,5,No,Low,No,41-50
EV02210,48,Male,38329.0,Rural,20.9,2,Sedan,1,0,Yes,1,No,Low,No,41-50
EV02211,28,Female,84595.0,Suburban,18.1,1,Sedan,5,8,Yes,3,No,Low,No,18-30
EV02212,69,Female,71635.0,Urban,54.4,4,Sedan,4,11,Yes,4,Yes,Low,Yes,61-70
EV02213,37,Male,107750.0,Urban,58.7,2,Sedan,4,19,Yes,5,Yes,Low,Yes,31-40
EV02214,52,Female,30000.0,Urban,19.9,2,Sedan,2,6,Yes,4,Yes,Low,No,51-60
EV02215,58,Female,113362.0,Urban,56.5,2,Sedan,14,15,No,3,No,Low,No,51-60
EV02216,39,Male,57397.0,Urban,51.6,3,SUV,2,15,Yes,2,No,Low,No,31-40
EV02217,31,Male,88511.0,Urban,90.4,3,SUV,8,15,No,2,Yes,Low,No,31-40
EV02218,38,Female,31599.0,Rural,5.0,4,Hatchback,2,2,Yes,4,No,Low,No,31-40
EV02219,31,Female,119604.0,Urban,54.4,3,Hatchback,10,7,Yes,1,No,Low,No,31-40
EV02220,63,Female,115355.0,Urban,30.3,3,Sedan,4,3,No,5,No,Medium,No,61-70
EV02221,44,Male,149892.0,Suburban,13.6,2,SUV,5,4,Yes,4,Yes,Low,Yes,41-50
EV02222,67,Male,39955.0,Suburban,5.0,1,Sedan,4,7,Yes,3,No,Low,No,61-70
EV02223,45,Male,107310.0,Suburban,12.0,1,SUV,0,5,No,1,Yes,Medium,No,41-50
EV02224,39,Male,44875.0,Urban,20.7,1,Hatchback,4,15,No,4,Yes,Low,No,31-40
EV02225,46,Male,126390.0,Urban,59.7,2,Sedan,3,11,Yes,1,No,Low,No,41-50
EV02226,50,Other,30041.0,Suburban,7.4,2,Hatchback,7,7,Yes,1,Yes,Low,No,41-50
EV02227,47,Female,85473.0,Urban,43.1,4,Truck,6,14,No,2,No,Low,No,41-50
EV02228,49,Female,122564.0,Urban,61.4,1,Sedan,14,5,No,5,Yes,Low,Yes,41-50
EV02229,48,Female,30000.0,Urban,33.9,1,Hatchback,10,14,Yes,1,Yes,Low,No,41-50
EV02230,43,Female,81323.0,Suburban,57.5,2,Sedan,2,8,Yes,4,No,Low,No,41-50
EV02231,34,Female,86106.0,Urban,27.3,1,Hatchback,12,19,Yes,1,Yes,Low,No,31-40
EV02232,41,Female,67141.0,Suburban,42.0,3,Hatchback,5,2,Yes,4,Yes,Low,No,41-50
EV02233,67,Male,96642.0,Rural,82.5,2,Sedan,1,1,Yes,4,Yes,Low,No,61-70
EV02234,27,Female,111765.0,Urban,5.0,1,Sedan,11,3,Yes,3,No,Low,No,18-30
EV02235,48,Male,118421.0,Suburban,73.7,2,Truck,0,4,No,2,Yes,High,No,41-50
EV02236,25,Female,120127.0,Urban,58.9,1,SUV,13,13,No,4,Yes,Low,No,18-30
EV02237,30,Male,80872.0,Urban,43.7,2,SUV,7,4,Yes,2,No,Low,No,18-30
EV02238,50,Male,35228.0,Urban,61.0,1,SUV,2,9,No,5,No,Medium,No,41-50
EV02239,42,Male,130646.0,Rural,50.7,2,Sedan,0,1,Yes,2,Yes,Low,No,41-50
EV02240,50,Male,88907.0,Urban,68.4,2,Hatchback,9,12,Yes,3,Yes,Low,No,41-50
EV02241,53,Male,124701.0,Suburban,35.2,4,SUV,4,6,No,5,Yes,Medium,Yes,51-60
EV02242,26,Female,102515.0,Urban,50.1,1,Hatchback,11,10,Yes,4,Yes,Low,Yes,18-30
EV02243,69,Male,130896.0,Rural,27.8,4,Hatchback,0,2,Yes,2,No,Low,No,61-70
EV02244,50,Male,65144.0,Suburban,44.9,1,Hatchback,1,2,Yes,5,Yes,Low,No,41-50
EV02245,49,Female,174836.0,Urban,63.8,1,Sedan,5,10,No,5,Yes,Medium,Yes,41-50
EV02246,62,Female,77247.0,Urban,5.0,2,Hatchback,10,7,No,3,Yes,Low,No,61-70
EV02247,68,Male,79562.0,Suburban,46.1,1,SUV,7,5,No,3,No,Medium,No,61-70
EV02248,32,Male,151125.0,Urban,5.0,1,SUV,14,12,No,4,No,Low,No,31-40
EV02249,65,Male,140960.0,Suburban,16.4,2,SUV,4,4,Yes,5,Yes,Low,Yes,61-70
EV02250,69,Male,142148.0,Rural,11.0,2,SUV,1,2,Yes,1,Yes,Low,Yes,61-70
EV02251,42,Female,44902.0,Urban,35.0,2,Sedan,6,13,Yes,1,Yes,Low,No,41-50
EV02252,64,Male,100757.0,Urban,29.3,2,Hatchback,13,6,Yes,3,No,Low,No,61-70
EV02253,69,Female,115796.0,Urban,48.7,1,Sedan,12,5,No,5,Yes,Medium,Yes,61-70
EV02254,66,Male,73678.0,Suburban,10.2,1,Truck,3,4,No,3,No,Low,No,61-70
EV02255,25,Male,84708.0,Suburban,30.1,4,Sedan,3,4,No,4,Yes,Medium,No,18-30
EV02256,69,Male,55848.0,Rural,36.0,2,Sedan,2,3,Yes,4,Yes,Low,No,61-70
EV02257,26,Male,86474.0,Rural,12.6,1,SUV,1,3,Yes,5,Yes,Low,No,18-30
EV02258,69,Male,61293.0,Urban,62.8,1,Sedan,6,17,No,4,No,Low,No,61-70
EV02259,68,Female,96187.0,Suburban,43.0,2,Hatchback,5,7,Yes,3,No,Low,No,61-70
EV02260,34,Male,54759.0,Urban,15.1,1,Hatchback,9,15,Yes,5,Yes,Low,No,31-40
EV02261,45,Female,76218.0,Urban,21.7,1,Sedan,8,8,Yes,5,No,Low,No,41-50
EV02262,65,Female,91578.0,Urban,68.6,2,Truck,7,3,No,5,Yes,Medium,No,61-70
EV02263,60,Male,37423.0,Urban,14.0,1,Truck,14,19,No,1,Yes,Low,No,51-60
EV02264,26,Male,66516.0,Suburban,60.0,1,Sedan,2,8,Yes,2,No,Low,No,18-30
EV02265,32,Male,53989.0,Urban,10.2,2,SUV,9,15,Yes,4,No,Low,No,31-40
EV02266,56,Male,144619.0,Urban,41.8,3,Truck,11,6,No,2,No,Medium,No,51-60
EV02267,66,Male,87906.0,Suburban,41.4,1,SUV,5,3,Yes,1,No,Low,No,61-70
EV02268,54,Male,67069.0,Urban,59.6,1,Sedan,12,11,Yes,1,No,Low,No,51-60
EV02269,48,Female,85317.0,Urban,21.3,2,Sedan,12,15,Yes,5,Yes,Low,Yes,41-50
EV02270,43,Female,73995.0,Urban,36.8,4,Hatchback,14,19,Yes,4,No,Low,No,41-50
EV02271,39,Other,71958.0,Suburban,5.0,2,Hatchback,0,6,No,4,Yes,Low,No,31-40
EV02272,31,Female,30000.0,Urban,42.9,3,SUV,7,18,No,5,Yes,Low,No,31-40
EV02273,32,Female,99727.0,Suburban,41.3,1,Truck,1,9,No,2,No,Low,No,31-40
EV02274,43,Female,30000.0,Urban,72.6,1,Sedan,7,11,Yes,1,No,Low,No,41-50
EV02275,37,Female,127716.0,Rural,72.6,4,Sedan,2,1,Yes,4,No,Low,No,31-40
EV02276,67,Female,119142.0,Suburban,61.4,1,Sedan,5,6,No,3,Yes,Medium,No,61-70
EV02277,26,Female,117270.0,Urban,41.5,2,Sedan,5,5,No,1,Yes,Low,No,18-30
EV02278,55,Male,119666.0,Urban,70.2,1,Sedan,10,3,Yes,5,Yes,Low,Yes,51-60
EV02279,55,Male,35848.0,Suburban,51.9,2,SUV,3,9,Yes,4,Yes,Low,No,51-60
EV02280,65,Male,70399.0,Urban,26.5,2,SUV,12,18,No,1,Yes,Low,No,61-70
EV02281,55,Female,67838.0,Suburban,69.8,3,Sedan,2,8,Yes,4,No,Low,No,51-60
EV02282,28,Female,133431.0,Rural,78.0,1,Sedan,1,2,Yes,4,No,Low,No,18-30
EV02283,42,Female,88637.0,Suburban,37.5,2,Sedan,3,7,Yes,4,No,Low,No,41-50
EV02284,33,Female,87302.0,Urban,55.1,3,Truck,10,15,No,5,Yes,Medium,Yes,31-40
EV02285,54,Female,83137.0,Urban,64.7,1,SUV,9,4,Yes,1,Yes,Low,No,51-60
EV02286,37,Male,58635.0,Suburban,37.7,2,SUV,1,2,Yes,5,Yes,Low,No,31-40
EV02287,60,Male,76847.0,Suburban,62.4,3,Truck,0,5,No,4,Yes,High,No,51-60
EV02288,65,Female,84675.0,Urban,24.0,1,SUV,11,17,No,5,Yes,Low,Yes,61-70
EV02289,57,Female,63637.0,Urban,54.7,3,Sedan,2,11,No,3,Yes,Medium,No,51-60
EV02290,57,Male,106421.0,Suburban,45.4,2,Sedan,3,3,Yes,4,No,Low,No,51-60
EV02291,61,Female,30000.0,Suburban,61.5,2,Hatchback,4,4,Yes,2,Yes,Low,No,61-70
EV02292,50,Male,58245.0,Urban,62.7,2,Sedan,5,13,Yes,5,Yes,Low,No,41-50
EV02293,53,Female,55322.0,Urban,57.0,1,Sedan,14,13,No,3,Yes,Low,No,51-60
EV02294,44,Female,30000.0,Rural,72.8,2,Truck,1,1,Yes,3,Yes,Low,No,41-50
EV02295,35,Male,67217.0,Suburban,54.5,1,Hatchback,2,8,Yes,2,Yes,Low,No,31-40
EV02296,52,Male,107254.0,Urban,49.9,3,SUV,7,9,No,5,Yes,Low,Yes,51-60
EV02297,59,Female,139751.0,Suburban,22.7,2,SUV,3,1,Yes,2,Yes,Low,No,51-60
EV02298,46,Female,89400.0,Urban,35.4,4,Sedan,12,4,No,4,No,Low,No,41-50
EV02299,49,Male,47675.0,Urban,61.7,4,Truck,9,5,No,3,Yes,Medium,No,41-50
EV02300,59,Female,80006.0,Suburban,61.5,2,SUV,0,5,Yes,4,Yes,Low,Yes,51-60
EV02301,56,Female,57298.0,Urban,30.3,3,Sedan,4,4,Yes,2,No,Low,No,51-60
EV02302,41,Male,130657.0,Suburban,34.2,2,Hatchback,2,9,Yes,4,Yes,Low,No,41-50
EV02303,55,Female,59836.0,Urban,40.2,2,Hatchback,12,19,Yes,5,Yes,Low,Yes,51-60
EV02304,36,Male,30000.0,Rural,36.9,3,Hatchback,0,0,Yes,4,Yes,Low,Yes,31-40
EV02305,60,Male,86095.0,Urban,5.0,1,SUV,3,4,No,1,No,High,No,51-60
EV02306,52,Male,30000.0,Suburban,51.9,2,Sedan,2,9,Yes,2,Yes,Low,No,51-60
EV02307,67,Female,57961.0,Urban,52.1,2,Sedan,13,17,No,4,No,Medium,No,61-70
EV02308,40,Male,60918.0,Urban,11.8,1,SUV,10,4,Yes,3,Yes,Low,No,31-40
EV02309,29,Female,89712.0,Suburban,89.5,2,Sedan,2,1,Yes,1,Yes,Low,No,18-30
EV02310,69,Male,104308.0,Urban,5.0,2,Sedan,11,13,Yes,5,No,Low,No,61-70
EV02311,56,Male,109935.0,Suburban,57.0,1,SUV,5,4,Yes,1,Yes,Low,No,51-60
EV02312,58,Male,100247.0,Urban,10.5,2,SUV,10,7,No,2,Yes,Low,No,51-60
EV02313,47,Male,72085.0,Rural,28.9,2,SUV,0,1,Yes,3,No,Low,No,41-50
EV02314,57,Female,83816.0,Urban,5.3,1,Sedan,14,11,No,2,Yes,Low,No,51-60
EV02315,28,Male,137899.0,Rural,44.0,1,SUV,0,0,Yes,4,No,Low,No,18-30
EV02316,47,Female,171327.0,Urban,18.5,1,SUV,5,14,No,2,No,Low,No,41-50
EV02317,26,Female,84708.0,Suburban,5.0,3,Sedan,4,8,No,3,No,Medium,No,18-30
EV02318,48,Female,110561.0,Suburban,5.0,2,Sedan,1,4,Yes,4,Yes,Low,No,41-50
EV02319,41,Male,98947.0,Suburban,40.2,1,Truck,5,1,No,1,Yes,Medium,No,41-50
EV02320,56,Male,128022.0,Suburban,47.7,2,Sedan,6,5,Yes,1,No,Low,No,51-60
EV02321,68,Male,105573.0,Rural,31.9,1,Sedan,2,0,Yes,2,Yes,Low,No,61-70
EV02322,27,Male,103269.0,Urban,47.9,2,Sedan,3,15,No,5,No,Medium,No,18-30
EV02323,38,Female,58811.0,Suburban,52.5,3,Sedan,2,7,No,2,Yes,Low,No,31-40
EV02324,57,Female,107839.0,Rural,38.6,3,Hatchback,0,1,Yes,5,No,Low,No,51-60
EV02325,64,Female,57726.0,Urban,22.1,2,Sedan,8,5,Yes,4,Yes,Low,Yes,61-70
EV02326,29,Female,115757.0,Urban,18.1,2,Sedan,12,16,No,1,Yes,Low,No,18-30
EV02327,57,Male,123083.0,Rural,46.3,1,SUV,2,0,No,4,No,Medium,No,51-60
EV02328,29,Male,71706.0,Urban,66.5,1,Truck,7,8,Yes,3,Yes,Low,No,18-30
EV02329,43,Female,56676.0,Urban,15.4,2,SUV,8,9,No,1,Yes,Low,No,41-50
EV02330,40,Male,180149.0,Suburban,6.0,1,Hatchback,6,2,Yes,3,Yes,Low,No,31-40
EV02331,66,Male,100936.0,Urban,49.8,1,SUV,10,13,No,4,No,Medium,No,61-70
EV02332,65,Male,55969.0,Suburban,89.2,1,SUV,6,1,Yes,1,Yes,Low,No,61-70
EV02333,55,Male,50359.0,Urban,5.0,2,SUV,8,6,No,1,Yes,Low,No,51-60
EV02334,68,Female,36165.0,Suburban,5.0,2,Sedan,2,7,Yes,4,Yes,Low,No,61-70
EV02335,27,Male,102898.0,Urban,23.8,1,Hatchback,6,19,Yes,3,Yes,Low,Yes,18-30
EV02336,35,Male,108971.0,Urban,15.6,1,Sedan,5,7,No,1,No,Low,No,31-40
EV02337,25,Male,61652.0,Urban,40.6,3,Sedan,12,18,Yes,1,Yes,Low,No,18-30
EV02338,30,Female,59115.0,Suburban,8.3,2,SUV,0,3,Yes,1,Yes,Low,No,18-30
EV02339,68,Female,95883.0,Urban,55.2,1,Truck,3,10,No,5,Yes,Medium,No,61-70
EV02340,36,Male,74119.0,Suburban,20.9,2,Hatchback,3,8,Yes,4,Yes,Low,No,31-40
EV02341,60,Male,112962.0,Suburban,59.8,1,Sedan,6,1,Yes,5,No,Low,No,51-60
EV02342,62,Male,67119.0,Suburban,5.0,1,Truck,3,7,Yes,1,Yes,Low,No,61-70
EV02343,49,Female,117536.0,Urban,53.1,2,SUV,10,10,Yes,1,No,Low,No,41-50
EV02344,41,Male,48179.0,Urban,6.7,2,SUV,11,16,Yes,2,Yes,Low,No,41-50
EV02345,32,Female,125752.0,Urban,27.4,3,Sedan,10,9,No,3,Yes,Low,No,31-40
EV02346,51,Female,95481.0,Suburban,42.4,2,Sedan,7,1,Yes,5,No,Low,No,51-60
EV02347,63,Male,139887.0,Urban,39.1,2,Truck,3,10,Yes,4,No,Low,No,61-70
EV02348,42,Female,55560.0,Urban,41.8,2,Hatchback,2,7,No,3,No,Medium,No,41-50
EV02349,37,Male,103296.0,Urban,29.2,1,Sedan,10,5,No,4,No,Low,No,31-40
EV02350,49,Male,107280.0,Rural,60.2,1,Sedan,2,1,Yes,2,Yes,Low,No,41-50
EV02351,69,Male,134436.0,Suburban,6.2,2,SUV,7,3,Yes,1,No,Low,No,61-70
